state_x,state_y,total_vaccinations,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Michigan,Michigan,1657007,2/16/21,1.068479023,-1.570099756,0.440995445,-0.799683679,-0.430601314,0.736129136,-0.161436375,0.165470039,-0.213491038,0.082967746,-0.085237673,-0.026089682,0.010443877,-0.000189201,0.008863477
Michigan,Michigan,1680901,2/17/21,1.006521601,-1.557569431,0.360179998,-0.865456431,-0.539314377,0.686761459,-0.348398744,0.107890357,-0.180382411,0.055280836,-0.076441517,-0.03968995,0.002118666,0.010646249,0.01286463
Michigan,Michigan,1718790,2/18/21,1.145171004,-1.600944865,0.442628976,-0.59721393,-0.34028016,0.580342752,-0.643462814,0.036993375,-0.160200407,0.03176065,-0.069897247,-0.046561693,-0.002195772,0.018350477,0.015060903
Michigan,Michigan,1833886,2/19/21,2.21545081,-1.756385054,1.350622796,1.018640959,1.067663884,0.291632589,-1.095823459,0.011847737,-0.220669591,0.047971538,-0.070175776,-0.008326863,0.014989348,0.011024678,0.010295883
Michigan,Michigan,1884038,2/20/21,1.694133675,-1.411813137,0.75551926,-0.372177767,-0.219036617,0.599880562,-0.641727808,0.052194907,-0.235643607,0.019537254,-0.05849897,-0.015216104,0.011454888,0.020711622,0.013972826
Michigan,Michigan,1933648,2/21/21,1.719488612,-1.347882969,0.778077312,-0.421083187,-0.334162082,0.557942483,-0.836851313,-0.011467734,-0.246269106,-0.019867956,-0.044634972,-0.014465174,0.010474134,0.032362071,0.014779241
Michigan,Michigan,1972201,2/22/21,1.779981607,-1.207731681,0.773564629,-0.66414625,-0.590769887,0.645597382,-0.692219474,0.007846747,-0.297816148,-0.051376905,-0.021259522,0.002723278,0.010643534,0.042688458,-0.002237162
Michigan,Michigan,1985511,2/23/21,1.541994209,-1.179095583,0.126423167,-1.071173674,-0.962155034,0.789462335,-0.384002836,0.018420275,-0.23514537,-0.012038127,-0.057859023,-0.025217467,0.004252084,0.021903581,-0.001798508
Michigan,Michigan,2044496,2/24/21,2.153107664,-1.343903889,0.371398707,-0.016340832,-0.036543263,0.639232271,-0.545475133,-0.005087972,-0.236674075,0.043472864,-0.096294779,-0.017949286,0.013009043,-0.003421078,-0.007476905
Michigan,Michigan,2103114,2/25/21,2.337093973,-1.254382638,0.429662394,-0.021684662,-0.062115363,0.691333769,-0.437131804,0.003573887,-0.302342583,0.043846046,-0.099855043,0.002151215,0.025823075,-0.008873377,-0.011748145
Michigan,Michigan,2165950,2/26/21,2.29509838,-1.243814201,0.375602682,0.011687301,-0.151421063,0.54042499,-0.93806731,-0.129652191,-0.235522937,-0.033615081,-0.069340878,-0.022522943,0.008759591,0.018091923,-0.002126554
Michigan,Michigan,2245696,2/27/21,2.688493956,-1.189895109,0.692941966,0.338890304,0.118947729,0.512874443,-0.987981742,-0.119353753,-0.293031723,-0.045905978,-0.056673892,0.00281239,0.020756116,0.019902851,-0.003605708
Michigan,Michigan,2318415,2/28/21,2.837756156,-1.025692525,0.815887647,0.161284552,-0.067181661,0.596159358,-0.838537172,-0.069061276,-0.338492757,-0.064542579,-0.03587536,0.023576573,0.028002943,0.026766311,-0.00295338
Michigan,Michigan,2357259,3/1/21,2.628749987,-0.815302102,0.568155954,-0.566935368,-0.737758324,0.775029564,-0.529670592,-0.022270368,-0.362191455,-0.079906001,-0.02440202,0.027685635,0.02950381,0.032237431,-0.001866116
Michigan,Michigan,2389534,3/2/21,2.70936686,-0.879172125,-0.16616468,-0.450988797,-0.631714986,0.915269117,-0.071726392,0.025671522,-0.258800427,0.070851667,-0.128499332,-0.011423401,0.021707334,-0.024052787,-0.010660355
Michigan,Michigan,2423899,3/3/21,2.699620353,-0.887869093,-0.261187574,-0.41207114,-0.652110123,0.845683949,-0.282988939,-0.028743482,-0.198082865,0.047830371,-0.12105314,-0.031890678,0.008602339,-0.014183738,-0.005404445
Michigan,Michigan,2476796,3/4/21,2.929276245,-0.922847086,-0.103496466,-0.041863402,-0.369986663,0.72927823,-0.56269083,-0.088373387,-0.191083996,0.019668577,-0.109520137,-0.032140161,0.007362194,-0.006749803,-0.003168572
Michigan,Michigan,2555112,3/5/21,3.334219587,-0.957704663,0.080615141,0.517081602,0.083805484,0.628409531,-0.734867628,-0.104218248,-0.166443978,0.028561639,-0.113213305,-0.031991493,0.005749824,-0.009343311,-0.002016792
Michigan,Michigan,2637353,3/6/21,3.519450154,-0.894224657,0.100133229,0.593238789,0.104869581,0.61540267,-0.806904951,-0.106318936,-0.134747123,0.011581244,-0.099821323,-0.036434698,0.001206677,-0.002069531,0.00351301
Michigan,Michigan,2716893,3/7/21,3.647855821,-0.770013266,0.191468064,0.503314656,-0.022154492,0.63971574,-0.814723328,-0.087796438,-0.138024621,-0.030460737,-0.067321154,-0.028334513,0.000716865,0.012589493,0.010310772
Michigan,Michigan,2765577,3/8/21,3.51258142,-0.556259833,-0.01022644,-0.152887192,-0.626130387,0.824840517,-0.467775875,-0.028567684,-0.176367297,-0.051164502,-0.050409783,-0.016016896,0.006547183,0.017296101,0.010198916
Michigan,Michigan,2787289,3/9/21,3.333862087,-0.524029123,-0.896498469,-0.519209021,-0.990561374,0.994928606,-0.067138441,-0.011955498,-0.042739176,0.107337939,-0.163279244,-0.07500954,-0.016995383,-0.0292907,-0.002569742
Michigan,Michigan,2831319,3/10/21,3.630753991,-0.570709826,-0.647253742,-0.06318704,-0.607785095,0.885806911,-0.265023908,-0.034907979,-0.044494198,0.090927193,-0.151285742,-0.067422177,-0.014659846,-0.024256214,-0.00113731
Michigan,Michigan,2899309,3/11/21,4.003504544,-0.596465861,-0.389747838,0.434341606,-0.197784254,0.78431165,-0.449713973,-0.051481004,-0.045032966,0.076477927,-0.139084139,-0.059059992,-0.012034859,-0.020568424,-0.000174152
Michigan,Michigan,2983009,3/12/21,4.29343398,-0.569242789,-0.188024136,0.740535494,0.01799962,0.701373412,-0.644812134,-0.076836577,-0.044477053,0.02921499,-0.108138353,-0.05138793,-0.011435256,-0.006890013,0.004984151
Michigan,Michigan,3076878,3/13/21,4.584922375,-0.510188176,-0.087229611,0.95448888,0.155512015,0.674272093,-0.721996792,-0.078131465,-0.03191374,0.010411444,-0.093319156,-0.046932947,-0.012014612,-0.000634445,0.007683991
Michigan,Michigan,3166094,3/14/21,4.725486447,-0.363824071,-0.023357333,0.833669916,-0.009710894,0.720946535,-0.691315423,-0.072788332,-0.074312961,-0.041797635,-0.060999893,-0.028989775,-0.00501515,0.011134435,0.01129039
Michigan,Michigan,3170085,3/15/21,3.870771283,-0.022949859,-0.94794723,-0.957288692,-1.644303729,1.081035467,-0.119117383,-0.029245797,-0.040421543,-0.071239617,-0.050958908,-0.056437721,-0.018483407,0.022496543,0.015611317
Michigan,Michigan,3245598,3/16/21,4.836800913,-0.278207441,-0.557275372,0.686345075,-0.204413699,0.836544967,-0.388474503,-0.056011703,-0.000533542,0.070297701,-0.138456221,-0.06048828,-0.017882534,-0.021617538,-0.003822515
Michigan,Michigan,3310710,3/17/21,4.950833129,-0.149682786,-0.653668014,0.495794699,-0.398681439,0.937588911,-0.144322422,-0.003403515,-0.009922467,0.084497838,-0.140699663,-0.054137059,-0.016452531,-0.025909977,-0.007666672
Michigan,Michigan,3396328,3/18/21,5.325577865,-0.138281485,-0.385748188,0.908958539,-0.065354612,0.858577353,-0.292979768,-0.001650318,-0.00763118,0.0479471,-0.109956668,-0.041993462,-0.014239435,-0.015491095,-0.002057826
Michigan,Michigan,3484418,3/19/21,5.51769922,-0.05329925,-0.345490251,0.950945961,-0.089981098,0.846579647,-0.347589623,-0.017323591,-0.01695277,0.006686298,-0.085738982,-0.03488133,-0.012487936,-0.005428012,-0.000636668
Michigan,Michigan,3589255,3/20/21,5.886586975,-0.024040438,-0.242786075,1.317737542,0.170741216,0.784324972,-0.48789777,-0.0428154,-0.005836976,-0.007822193,-0.078457979,-0.032091092,-0.012906403,-0.002441702,0.000244665
Michigan,Michigan,3681378,3/21/21,5.936296657,0.14832513,-0.292364552,1.032783996,-0.14622597,0.862925536,-0.413939041,-0.031017867,-0.027911645,-0.07219906,-0.037988848,-0.019809937,-0.009439416,0.013045822,0.005799912
Michigan,Michigan,3747788,3/22/21,6.06157491,0.405266119,-0.280281454,0.503280721,-0.580474689,1.130103191,0.257898043,0.126590391,-0.146185128,-0.0661585,-0.021640018,0.026182677,0.01595903,0.005146779,0.000145759
Michigan,Michigan,3776838,3/23/21,5.724428062,0.475479511,-1.366540845,-0.102180178,-1.229131972,1.258822027,0.481772204,0.076498135,0.05625682,0.114202833,-0.157576325,-0.064415351,-0.028966477,-0.036090756,-0.018212155
Michigan,Michigan,3841144,3/24/21,6.132135032,0.369846144,-1.067222503,0.62444298,-0.63563875,1.051635001,0.070811895,0.005979956,0.084056696,0.08002304,-0.138740858,-0.064450791,-0.032056053,-0.025347824,-0.016805599
Michigan,Michigan,3914742,3/25/21,6.304250658,0.375764022,-1.051779664,0.806159846,-0.537789318,0.96551616,-0.152747121,-0.046944406,0.120682335,0.034806345,-0.115516383,-0.072288733,-0.039862709,-0.011245162,-0.013349001
Michigan,Michigan,4006900,3/26/21,6.638876761,0.384456519,-0.883457504,1.185767507,-0.268815087,0.862008222,-0.375025031,-0.097576028,0.110814893,-0.012682428,-0.090359244,-0.063325042,-0.036600051,-0.000717261,-0.013017158
Michigan,Michigan,4114426,3/27/21,6.976045801,0.422209483,-0.793429538,1.514585198,-0.067288375,0.780541276,-0.574660116,-0.165418985,0.084930768,-0.055053064,-0.076443849,-0.052327997,-0.030657156,0.004446897,-0.016075278
Michigan,Michigan,4214787,3/28/21,7.104220659,0.582269569,-0.791819669,1.354445452,-0.279758558,0.844572322,-0.522504377,-0.174476461,0.020806509,-0.124744567,-0.039432933,-0.029010156,-0.018771527,0.015746481,-0.012880054
Mississippi,Mississippi,61289,1/13/21,-4.554282981,-1.921937371,-1.767367168,0.887988899,0.410075443,0.705703834,0.447864645,-0.098551055,-0.158695712,-0.192282761,0.174157577,0.029599969,-0.007847513,-0.005966694,0.118920137
Mississippi,Mississippi,84328,1/15/21,-4.143208383,-1.600042917,-1.104714196,0.802344529,0.485539866,0.720842674,0.58440863,-0.171462763,-0.1240308,-0.114118006,0.164448352,0.031580002,-0.021016944,-0.000896026,0.094709612
Mississippi,Mississippi,113572,1/19/21,-4.011941656,-1.345549052,-0.570363256,0.420782084,0.017786998,0.587852144,0.072558054,-0.108330139,-0.096708365,-0.055549958,0.167618054,0.027882352,-0.015994976,-0.019484451,0.065786575
Mississippi,Mississippi,122586,1/20/21,-4.016789572,-1.443616286,-1.10954,0.619998035,0.294991114,0.623141624,0.319842377,-0.083249414,-0.019222358,-0.042717822,0.155319687,0.057104708,-0.003873191,0.000208942,0.065049751
Mississippi,Mississippi,136691,1/21/21,-3.874950666,-1.380038624,-1.015982967,0.690278121,0.396039054,0.591760893,0.294035232,-0.086839237,0.016096702,-0.015221439,0.149025209,0.065260811,-0.000947452,0.004444403,0.056948222
Mississippi,Mississippi,150524,1/22/21,-3.783790487,-1.281657668,-0.88094168,0.618361305,0.339151256,0.57058281,0.238861871,-0.079507434,0.034876949,0.004167202,0.148814559,0.066893328,0.001527409,0.002185084,0.050163084
Mississippi,Mississippi,150524,1/23/21,-3.962746642,-1.287002502,-1.167526569,0.363799745,0.073362612,0.612573287,0.279558033,-0.026664297,0.038633675,0.001889219,0.14815459,0.071417941,0.00672369,0.001919991,0.048536605
Mississippi,Mississippi,177636,1/24/21,-3.419226543,-1.080855622,-0.345975441,0.745501136,0.526961864,0.504069285,0.158873849,-0.121084235,0.079001801,0.039699721,0.151114638,0.065618335,0.004092224,-0.001394234,0.038016737
Mississippi,Mississippi,180960,1/25/21,-3.621563335,-0.977676875,-0.552080402,0.227908515,0.046736486,0.608132027,0.303047153,-0.06561158,0.073242362,0.042856716,0.155190655,0.065742735,0.006251844,-0.007357299,0.03639194
Mississippi,Mississippi,182013,1/26/21,-3.690366422,-1.030824529,-0.732948453,0.209735417,0.00442621,0.592286392,0.24299206,-0.034624039,0.085499275,0.041469628,0.157343187,0.073086995,0.010650297,-0.007837623,0.035297541
Mississippi,Mississippi,190239,1/27/21,-3.606162559,-1.053424265,-0.75770092,0.369067936,0.156912053,0.541284664,0.16634689,-0.031472407,0.111568959,0.052553235,0.153926455,0.080747985,0.013874404,-0.003484299,0.030910036
Mississippi,Mississippi,201247,1/28/21,-3.55700006,-1.047022435,-0.787079154,0.416818314,0.188343838,0.494300118,0.062364141,-0.012365677,0.135587469,0.06219406,0.153299351,0.087256575,0.019256315,-0.002829638,0.0261098
Mississippi,Mississippi,212748,1/29/21,-3.50598154,-0.995930542,-0.710986642,0.37894182,0.135163704,0.45648505,-0.052815138,0.004174396,0.146911718,0.066992954,0.157904621,0.086321984,0.022927289,-0.007645202,0.02153658
Mississippi,Mississippi,222487,1/30/21,-3.391795099,-0.865071385,-0.529129941,0.284382636,0.121346297,0.499511081,0.090252733,-0.021337675,0.153942499,0.080576222,0.160389788,0.084631763,0.020341435,-0.009336532,0.020778318
Mississippi,Mississippi,236401,1/31/21,-3.377122698,-0.868641169,-0.436407487,0.306354346,0.023133289,0.374268076,-0.312099856,0.031015714,0.169260999,0.069447201,0.1731423,0.08051916,0.031371913,-0.02291533,0.012224197
Mississippi,Mississippi,238859,2/1/21,-3.459850053,-0.809637216,-0.518945665,0.049447562,-0.202708874,0.430684435,-0.228921282,0.053047549,0.164556448,0.072573891,0.175580763,0.08170368,0.030760665,-0.026914279,0.012832239
Mississippi,Mississippi,240125,2/2/21,-3.471164126,-0.82053607,-0.62079007,0.048787254,-0.185086956,0.443625059,-0.177488394,0.05873195,0.175245604,0.077163471,0.172763172,0.087308602,0.03175004,-0.023680085,0.011968781
Mississippi,Mississippi,250905,2/3/21,-3.348873765,-0.853722853,-0.742884763,0.297482489,0.091445293,0.406527048,-0.159529585,0.053814341,0.217945875,0.098928996,0.159136287,0.10336743,0.034835482,-0.010970192,0.007750534
Mississippi,Mississippi,250905,2/4/21,-3.523319063,-0.887825691,-1.004423951,0.097040788,-0.156516669,0.409863115,-0.237489814,0.113482242,0.22070954,0.094972271,0.159523062,0.107626348,0.040516072,-0.013322115,0.004728753
Mississippi,Mississippi,275884,2/5/21,-3.078026685,-0.763946402,-0.419820333,0.493680791,0.278563367,0.299484735,-0.390650439,0.024306518,0.20687729,0.104885135,0.164653678,0.09737792,0.030057053,-0.017286537,0.006365002
Mississippi,Mississippi,300464,2/6/21,-2.851437687,-0.542471872,-0.196041506,0.410654454,0.315374011,0.344522598,-0.190113119,-0.022614289,0.195089995,0.128017729,0.158463644,0.093202284,0.020923977,-0.013861664,0.007061271
Mississippi,Mississippi,321032,2/7/21,-2.72554753,-0.352606099,0.019771163,0.234974702,0.192185661,0.364188748,-0.141806348,-0.040167992,0.16979772,0.133346083,0.162538675,0.082206394,0.015231848,-0.019583857,0.007801082
Mississippi,Mississippi,327429,2/8/21,-2.775940413,-0.229588529,-0.0182904,-0.094548168,-0.063287669,0.456924796,0.044733897,-0.033292949,0.154221428,0.14019696,0.163476632,0.080367301,0.0113617,-0.02230328,0.009397938
Mississippi,Mississippi,329079,2/9/21,-2.819336041,-0.231767976,-0.204683596,-0.152518181,-0.089116517,0.493041035,0.157171051,-0.02155538,0.165264309,0.149921761,0.155950914,0.089108791,0.011458361,-0.01610146,0.009797204
Mississippi,Mississippi,345507,2/10/21,-2.590756594,-0.214333645,-0.116480964,0.154993343,0.244050492,0.428206885,0.111727338,-0.05879826,0.172204807,0.164985229,0.146422185,0.094475202,0.006125618,-0.008189497,0.009326056
Mississippi,Mississippi,365400,2/11/21,-2.328486118,-0.035883507,0.032720115,0.199857186,0.45423478,0.498704134,0.440336271,-0.135985878,0.155272977,0.196842648,0.129915043,0.096549215,-0.009542155,0.005060719,0.014907457
Mississippi,Mississippi,386333,2/12/21,-2.248582016,0.046033998,0.116879904,0.160312181,0.379996081,0.440458617,0.256327739,-0.126405163,0.123341821,0.187419076,0.135825983,0.087638385,-0.012395547,-0.00315992,0.016075527
Mississippi,Mississippi,407723,2/13/21,-2.162073161,0.145835748,0.218014565,0.105229105,0.291307604,0.385275907,0.08804639,-0.128490904,0.066638461,0.177008664,0.139227081,0.07334401,-0.020407975,-0.009187473,0.02007579
Mississippi,Mississippi,427198,2/14/21,-2.088714873,0.262537033,0.337881089,-0.004021707,0.169259529,0.357197588,-0.016778089,-0.128450496,0.025341858,0.16746288,0.145316705,0.060705693,-0.025291559,-0.017248579,0.022695963
Mississippi,Mississippi,438364,2/16/21,-2.121564472,0.404726587,0.321005194,-0.340130847,-0.10251538,0.434557369,0.131508905,-0.119288762,0.003083909,0.169129679,0.150614769,0.055519308,-0.028659168,-0.022572903,0.025226535
Mississippi,Mississippi,438364,2/17/21,-2.291058083,0.330365482,0.125147292,-0.444901025,-0.322527152,0.375704001,-0.133085447,-0.050309855,0.00034811,0.151550424,0.157069454,0.054753437,-0.020389278,-0.030681581,0.02169936
Mississippi,Mississippi,438364,2/18/21,-2.441040131,0.206826157,-0.063270739,-0.427607232,-0.460588112,0.267195825,-0.519411556,0.022457284,0.001112913,0.13033279,0.164202992,0.054374163,-0.010032159,-0.038854589,0.017078428
Mississippi,Mississippi,474304,2/19/21,-1.883288325,0.284352342,0.42982437,0.250380893,0.261606935,0.111216668,-0.691434613,-0.07094803,0.022949842,0.136185557,0.168147805,0.052733116,-0.013630869,-0.037406101,0.019819229
Mississippi,Mississippi,481424,2/20/21,-2.196997736,0.367561689,0.070664183,-0.355637094,-0.386001953,0.181943134,-0.69601823,0.028161512,0.000204376,0.122292241,0.174279647,0.047826931,-0.007243201,-0.047520963,0.017067986
Mississippi,Mississippi,491117,2/21/21,-2.202905223,0.350728182,0.076961389,-0.328471247,-0.446809636,0.09889973,-0.964374196,0.057203504,-0.015738956,0.106022739,0.181585344,0.041715577,-0.003934792,-0.055522997,0.016695049
Mississippi,Mississippi,499055,2/22/21,-2.146252995,0.428570533,0.126917415,-0.395565577,-0.491196858,0.109367573,-0.943634606,0.047998335,-0.040862512,0.093166002,0.193048794,0.032766835,-0.013546817,-0.059799146,0.008554916
Mississippi,Mississippi,505655,2/23/21,-2.162351461,0.377947565,-0.318162669,-0.300869062,-0.3372076,0.144062462,-0.751119092,0.066227152,0.00112048,0.125679329,0.164670911,0.058259995,-0.012588564,-0.037205651,0.00422837
Mississippi,Mississippi,525462,2/24/21,-1.834645429,0.488269172,-0.195285309,-0.015435609,0.094549782,0.166018796,-0.479175549,-0.022004122,-0.000964177,0.161209167,0.141729095,0.065995363,-0.026841156,-0.01757696,0.009499823
Mississippi,Mississippi,525981,2/25/21,-1.998166672,0.548230767,-0.557699443,-0.363206908,-0.178995008,0.284775407,-0.196195399,0.015674308,0.012523711,0.189415607,0.122971327,0.079544334,-0.027986658,-0.005406177,0.004338413
Mississippi,Mississippi,567276,2/26/21,-1.449389577,0.562401363,-0.15574445,0.429519232,0.570921851,0.046407288,-0.608327208,-0.072303141,-0.022416216,0.184618679,0.118837616,0.072189206,-0.039962325,-0.002513461,0.012491583
Mississippi,Mississippi,593453,2/27/21,-1.326708765,0.852509525,-0.142996159,0.073959724,0.415192229,0.206833342,-0.124863641,-0.110135949,-0.044892751,0.205274606,0.112163977,0.069167677,-0.051295836,0.003053928,0.018183722
Mississippi,Mississippi,619251,2/28/21,-1.098457437,1.079480045,0.122300067,-0.013610632,0.451132657,0.263700967,0.093512942,-0.170742488,-0.084297459,0.199355215,0.12073319,0.054967387,-0.061645349,-0.001831462,0.028651181
Mississippi,Mississippi,637116,3/1/21,-1.011989694,1.259344688,0.219770387,-0.234801412,0.331552972,0.342165608,0.301392106,-0.197025599,-0.117612348,0.195192486,0.126991813,0.045552531,-0.069286218,-0.006693098,0.036741541
Mississippi,Mississippi,646440,3/2/21,-1.031529451,1.332738316,0.051209533,-0.393347415,0.23248135,0.400890583,0.467604128,-0.185155253,-0.111934462,0.213252766,0.115557351,0.052672768,-0.071512166,0.000507721,0.035459244
Mississippi,Mississippi,665772,3/3/21,-0.882370788,1.337527882,-0.004883658,-0.16969532,0.451244728,0.330331784,0.364102052,-0.187578085,-0.099154875,0.226718169,0.103691228,0.060847731,-0.071783469,0.008281754,0.033325617
Mississippi,Mississippi,685610,3/4/21,-0.661813603,1.499302456,-0.054148798,-0.134914197,0.668224882,0.421548527,0.77673109,-0.243119073,-0.080541937,0.281879078,0.071099462,0.07712557,-0.083794973,0.032115787,0.032269627
Mississippi,Mississippi,710560,3/5/21,-0.646003342,1.457459366,-0.301893553,-0.008075454,0.680275822,0.284060869,0.401065729,-0.175693749,-0.066430845,0.28544644,0.061808774,0.085924289,-0.076132841,0.033784612,0.024021773
Mississippi,Mississippi,736826,3/6/21,-0.536730955,1.559346915,-0.225300413,-0.02973655,0.661756161,0.24988881,0.316423256,-0.163369623,-0.063989201,0.263081763,0.079750613,0.078001057,-0.068842053,0.021604412,0.028528142
Mississippi,Mississippi,764699,3/7/21,-0.401986011,1.68605584,-0.085307924,-0.060593949,0.644568921,0.221761373,0.24869053,-0.161882286,-0.072794937,0.233068386,0.103093713,0.065126704,-0.063964747,0.006400323,0.03494182
Mississippi,Mississippi,776272,3/8/21,-0.524441094,1.78439801,-0.255809593,-0.422445089,0.275475798,0.265174858,0.252317004,-0.116044147,-0.110358614,0.20571001,0.119964108,0.053436482,-0.067474788,-0.004448171,0.028758768
Mississippi,Mississippi,780649,3/9/21,-0.606665247,1.791168042,-0.453623563,-0.549463887,0.139225059,0.277087362,0.253691496,-0.079813436,-0.100771173,0.216357622,0.111572701,0.06023646,-0.064657936,-0.000418629,0.025179899
Mississippi,Mississippi,801306,3/10/21,-0.378681537,1.786035163,-0.481721191,-0.188556097,0.49943325,0.180006197,0.128384086,-0.094146495,-0.075898808,0.239946988,0.095418879,0.071453961,-0.06785053,0.012871555,0.014457997
Mississippi,Mississippi,823604,3/11/21,-0.257277716,1.867843076,-0.574745061,-0.150392625,0.577719315,0.165312312,0.156963409,-0.086630337,-0.054601538,0.260106667,0.084603317,0.079978989,-0.068766165,0.021036856,0.006921197
Mississippi,Mississippi,824528,3/12/21,-0.610597144,1.812346383,-1.078090945,-0.55292815,0.049931322,0.153457152,-0.059964164,0.041460911,-0.048928569,0.258057406,0.07937482,0.087674029,-0.056895808,0.01797642,-0.003667527
Mississippi,Mississippi,896984,3/13/21,0.608379579,2.065078665,0.124883241,0.772084319,1.577821592,-0.062140122,-0.098677747,-0.210185859,-0.036295064,0.217643186,0.124537083,0.062796222,-0.069552294,0.007052144,0.012418932
Mississippi,Mississippi,896984,3/14/21,-0.203592646,2.22951709,-0.783499792,-0.71027536,0.055687923,0.18662697,0.118008304,0.012058711,-0.064537048,0.197895196,0.132522462,0.060261817,-0.053436274,-0.010241679,0.005550254
Mississippi,Mississippi,904066,3/15/21,-0.14935186,2.197603984,-0.735805146,-0.577805525,0.139654685,0.116952793,-0.068435917,0.017769183,-0.068057975,0.18270899,0.141221468,0.056573628,-0.05048385,-0.015900556,0.006708728
Mississippi,Mississippi,906140,3/16/21,-0.200263793,2.209149098,-0.84279542,-0.672266833,0.04628377,0.131147107,-0.050676675,0.038420039,-0.062246684,0.18831256,0.137795789,0.059589349,-0.049028988,-0.014192331,0.00395546
Mississippi,Mississippi,921413,3/17/21,-0.071024684,2.153866617,-0.987259369,-0.354348141,0.315976204,0.018432559,-0.254391581,0.054056326,-0.026866203,0.225840624,0.109144996,0.078162962,-0.048070942,0.003034338,-0.008219876
Mississippi,Mississippi,940902,3/18/21,0.019572649,2.179667271,-1.124305006,-0.248536774,0.412918413,-0.03628294,-0.343714396,0.075476196,-0.002597119,0.250112848,0.092534273,0.089460171,-0.046958881,0.012806059,-0.01729187
Mississippi,Mississippi,948679,3/19/21,0.006969498,2.299343623,-1.246180438,-0.48706946,0.270394165,0.059465468,-0.077189082,0.079389117,0.008060676,0.277087239,0.079142527,0.096488213,-0.050161914,0.021726669,-0.020482862
Mississippi,Mississippi,972123,3/20/21,-0.142846193,2.018239543,-1.570856302,-0.14533557,0.197659503,-0.315870683,-1.24106356,0.242773257,0.00945681,0.210959892,0.103651453,0.091150596,-0.024085249,-0.00280363,-0.031609567
Mississippi,Mississippi,996498,3/21/21,0.137728262,2.261657184,-1.284494652,-0.187823094,0.347383068,-0.211581436,-0.839903595,0.158560655,-0.009560246,0.20367591,0.116897012,0.079600137,-0.033603127,-0.005710489,-0.019694142
Mississippi,Mississippi,1002292,3/22/21,-0.003011404,2.362079846,-1.453603878,-0.584212974,-0.009082452,-0.12047133,-0.685815675,0.194696367,-0.023915648,0.196317798,0.123146736,0.076028626,-0.032675416,-0.011368633,-0.018605323
Mississippi,Mississippi,1004562,3/23/21,-0.019358556,2.381184441,-1.565312358,-0.639321912,-0.044403012,-0.101498718,-0.623566715,0.204155656,-0.014949969,0.218645026,0.108576753,0.08373175,-0.034709173,-0.002463498,-0.023601276
Mississippi,Mississippi,1025205,3/24/21,0.25852861,2.397469085,-1.524485782,-0.241127071,0.374642978,-0.191789435,-0.699083979,0.165306243,-0.000326086,0.260901745,0.077999366,0.09754355,-0.042381354,0.017193931,-0.028542146
Mississippi,Mississippi,1049528,3/25/21,0.42571266,2.497710223,-1.583934673,-0.162845703,0.504409235,-0.207653986,-0.651616311,0.152301269,-0.000123416,0.292124365,0.056045022,0.105226135,-0.050087238,0.030450416,-0.033513793
Mississippi,Mississippi,1050114,3/26/21,0.185845057,2.561381094,-1.983870486,-0.621098758,0.060912508,-0.116791978,-0.508715202,0.22393264,0.009316198,0.329214211,0.030317912,0.118452034,-0.049964107,0.04207901,-0.044673708
Mississippi,Mississippi,1092577,3/27/21,0.834437089,2.649330591,-1.420531843,0.182300176,0.921754576,-0.283169805,-0.664903022,0.093376758,-0.012998287,0.300881294,0.049077831,0.103344134,-0.060428382,0.038040667,-0.032020777
Mississippi,Mississippi,1094028,3/28/21,0.327627025,2.706201198,-1.995251982,-0.65406303,0.006072572,-0.18290468,-0.687002775,0.244250027,-0.033672033,0.278665879,0.057844044,0.100117786,-0.048333963,0.024268539,-0.037431678
Montana,Montana,44063,1/13/21,-4.772508091,-0.761139713,-0.734645935,0.830759567,-0.400105406,0.475417902,-0.253383835,-0.002237629,-0.148522246,-0.175281024,-0.047438516,0.012068601,-0.02512909,0.015605206,0.051492794
Montana,Montana,49364,1/15/21,-4.62966719,-0.614496463,-0.652825517,0.795714047,-0.322900314,0.484143045,-0.146244978,-0.025094871,-0.091376371,-0.175159654,-0.03053707,0.013087742,-0.022146936,0.011535053,0.015096952
Montana,Montana,55893,1/19/21,-4.565167586,-0.499140316,-0.381820403,0.637827513,-0.566099501,0.386439033,-0.487431308,0.046543052,-0.091342053,-0.14893925,-0.032254405,0.013200666,-0.00442658,-0.012441475,-0.006817125
Montana,Montana,57220,1/20/21,-4.621261041,-0.580223205,-0.739342468,0.734747205,-0.440664907,0.400779779,-0.379310676,0.078032019,-0.066878439,-0.160827578,-0.032485685,0.03557575,0.00536429,0.002325578,-0.004938425
Montana,Montana,60389,1/21/21,-4.538711522,-0.504041023,-0.574339309,0.711721689,-0.453743637,0.37332639,-0.445026406,0.067593989,-0.066927393,-0.148486435,-0.035120361,0.030731621,0.004289722,-0.001850305,-0.009524097
Montana,Montana,66348,1/22/21,-4.38753657,-0.368851378,-0.423781015,0.712271601,-0.360800721,0.37079278,-0.368982237,0.01844508,-0.050230775,-0.128943266,-0.042745174,0.029019572,-0.001936023,0.005764869,-0.011374029
Montana,Montana,72544,1/23/21,-4.194719823,-0.143437661,-0.044895462,0.580699778,-0.376990687,0.386076515,-0.293379726,-0.056628181,-0.03348175,-0.100627351,-0.047827162,0.014062145,-0.010917567,0.002816222,-0.017191284
